"","segment","speaker","onset","MC","offset","time","Annotation","phrase","phrase_number","Annotation_context","phonological_phrasePosition","phonological_wordPosition","phonological_stress","phonological_previous_segment","phonological_following_vowel","location","Previous_segment_type","Previous_segment_advancement","Previous_segment_height","intervocalic","Gender","Speaker_acoustic","previous","Segment_acoustic","following","onset_time","offset_time","dur","previousWord","word","followingWord","wordOnset","wordOffset","wordDur","previous_segs","following_segs","previous_source_segments","previous_phonological_segments","previous_type_segments","previous_manner_segments","previous_place_segments","previous_majorplace_segments","previous_voicing_segments","previous_rounding_segments","segment_source_segments","segment_phonological_segments","segment_type_segments","segment_manner_segments","segment_place_segments","segment_majorplace_segments","segment_voicing_segments","segment_rounding_segments","following_source_segments","following_phonological_segments","following_manner_segments","following_place_segments","following_majorplace_segments","following_voicing_segments","following_rounding_segments","speaker_count","f1","f2","f3","cog","cog_FricationPortion","closure_start_MFA","closure_start_PRAAT","release_start","frication_start","frication_end","closure_duration_automatic","closure_duration","release_duration","frication_duration","vot","Prev_Segment_acoustic","Foll_Segment_acoustic"
"1274","tS","ESP4",NA,NA,NA,0.063,"Str_o#tSa_1","cinco chanclas de piscina",11,"o#tSa_1","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_25_0","o","tʃ","a",1.0201,1.1001,0.0800000000000001,"cinco","chanclas","de",1.0201,1.4201,0.4,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",6,NA,NA,NA,849.215351613601,3806.17219035238,1.0201,1.06113086791175,1.06809070294785,1.06809070294785,1.1001,0.0479907029478459,0.00695983503609732,0,0.0320092970521542,-0.00709070294784597,"o","a"
"1275","tS","ESP4",NA,NA,"offset",0.084,"Str_o#tSa_1","cinco chanclas de piscina",11,"o#tSa_1","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_25_0","o","tʃ","a",1.0201,1.1001,0.0800000000000001,"cinco","chanclas","de",1.0201,1.4201,0.4,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",6,NA,NA,NA,849.215351613601,3806.17219035238,1.0201,1.06113086791175,1.06809070294785,1.06809070294785,1.1001,0.0479907029478459,0.00695983503609732,0,0.0320092970521542,-0.00709070294784597,"o","a"
"1276","tS","ESP4","onset",NA,NA,0,"Str_o#tSa_2","cinco chanclas de piscina",11,"o#tSa_2","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_25_1","o","tʃ","a",1.4701,1.5601,0.0900000000000001,"cinco","chanclas","de",1.4701,1.8801,0.41,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",15,NA,NA,NA,1582.36021939168,3517.83208912291,1.4701,1.51028937829557,1.52710204081633,1.52710204081633,1.5601,0.0570020408163265,0.0168126625207576,0,0.0329979591836735,NA,"o","a"
"1277","tS","ESP4",NA,NA,NA,0.0182,"Str_o#tSa_2","cinco chanclas de piscina",11,"o#tSa_2","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_25_1","o","tʃ","a",1.4701,1.5601,0.0900000000000001,"cinco","chanclas","de",1.4701,1.8801,0.41,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",15,NA,NA,NA,1582.36021939168,3517.83208912291,1.4701,1.51028937829557,1.52710204081633,1.52710204081633,1.5601,0.0570020408163265,0.0168126625207576,0,0.0329979591836735,NA,"o","a"
"1278","tS","ESP4",NA,"MC",NA,0.0365,"Str_o#tSa_2","cinco chanclas de piscina",11,"o#tSa_2","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_25_1","o","tʃ","a",1.4701,1.5601,0.0900000000000001,"cinco","chanclas","de",1.4701,1.8801,0.41,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",15,NA,NA,NA,1582.36021939168,3517.83208912291,1.4701,1.51028937829557,1.52710204081633,1.52710204081633,1.5601,0.0570020408163265,0.0168126625207576,0,0.0329979591836735,NA,"o","a"
"1279","tS","ESP4",NA,NA,NA,0.0548,"Str_o#tSa_2","cinco chanclas de piscina",11,"o#tSa_2","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_25_1","o","tʃ","a",1.4701,1.5601,0.0900000000000001,"cinco","chanclas","de",1.4701,1.8801,0.41,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",15,NA,NA,NA,1582.36021939168,3517.83208912291,1.4701,1.51028937829557,1.52710204081633,1.52710204081633,1.5601,0.0570020408163265,0.0168126625207576,0,0.0329979591836735,NA,"o","a"
"1280","tS","ESP4",NA,NA,"offset",0.073,"Str_o#tSa_2","cinco chanclas de piscina",11,"o#tSa_2","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_25_1","o","tʃ","a",1.4701,1.5601,0.0900000000000001,"cinco","chanclas","de",1.4701,1.8801,0.41,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",15,NA,NA,NA,1582.36021939168,3517.83208912291,1.4701,1.51028937829557,1.52710204081633,1.52710204081633,1.5601,0.0570020408163265,0.0168126625207576,0,0.0329979591836735,NA,"o","a"
"1281","tS","ESP4","onset",NA,NA,0,"NoStr_o#tSe_1","cinco chelines de coleccionistas",12,"o#tSe_1","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP4_31_0","o","tʃ","e",0.9501,1.0701,0.12,"cinco","chelines","de",0.9501,1.4701,0.52,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",6,NA,NA,NA,1042.82456181895,3140.10785634326,0.9501,0.995918974133644,1.03411337868481,1.03411337868481,1.0701,0.0840133786848074,0.0381944045511629,0,0.0359866213151927,0.00688662131519258,"o","e"
"1282","tS","ESP4",NA,NA,NA,0.026,"NoStr_o#tSe_1","cinco chelines de coleccionistas",12,"o#tSe_1","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP4_31_0","o","tʃ","e",0.9501,1.0701,0.12,"cinco","chelines","de",0.9501,1.4701,0.52,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",6,NA,NA,NA,1042.82456181895,3140.10785634326,0.9501,0.995918974133644,1.03411337868481,1.03411337868481,1.0701,0.0840133786848074,0.0381944045511629,0,0.0359866213151927,0.00688662131519258,"o","e"
"1283","tS","ESP4",NA,"MC",NA,0.052,"NoStr_o#tSe_1","cinco chelines de coleccionistas",12,"o#tSe_1","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP4_31_0","o","tʃ","e",0.9501,1.0701,0.12,"cinco","chelines","de",0.9501,1.4701,0.52,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",6,NA,NA,NA,1042.82456181895,3140.10785634326,0.9501,0.995918974133644,1.03411337868481,1.03411337868481,1.0701,0.0840133786848074,0.0381944045511629,0,0.0359866213151927,0.00688662131519258,"o","e"
"1284","tS","ESP4",NA,NA,NA,0.078,"NoStr_o#tSe_1","cinco chelines de coleccionistas",12,"o#tSe_1","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP4_31_0","o","tʃ","e",0.9501,1.0701,0.12,"cinco","chelines","de",0.9501,1.4701,0.52,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",6,NA,NA,NA,1042.82456181895,3140.10785634326,0.9501,0.995918974133644,1.03411337868481,1.03411337868481,1.0701,0.0840133786848074,0.0381944045511629,0,0.0359866213151927,0.00688662131519258,"o","e"
"1285","tS","ESP4",NA,NA,"offset",0.104,"NoStr_o#tSe_1","cinco chelines de coleccionistas",12,"o#tSe_1","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP4_31_0","o","tʃ","e",0.9501,1.0701,0.12,"cinco","chelines","de",0.9501,1.4701,0.52,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",6,NA,NA,NA,1042.82456181895,3140.10785634326,0.9501,0.995918974133644,1.03411337868481,1.03411337868481,1.0701,0.0840133786848074,0.0381944045511629,0,0.0359866213151927,0.00688662131519258,"o","e"
"1286","tS","ESP4","onset",NA,NA,0,"NoStr_o#tSe_2","cinco chelines de coleccionistas",12,"o#tSe_2","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP4_31_1","o","tʃ","e",1.7101,1.8101,0.1,"cinco","chelines","de",1.7101,2.1501,0.44,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",15,NA,NA,NA,1562.18923933611,3071.76556561636,1.7101,1.74411337868481,1.77611337868481,1.77611337868481,1.8101,0.0660133786848074,0.032,0,0.0339866213151927,NA,"o","e"
"1287","tS","ESP4",NA,NA,NA,0.0203,"NoStr_o#tSe_2","cinco chelines de coleccionistas",12,"o#tSe_2","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP4_31_1","o","tʃ","e",1.7101,1.8101,0.1,"cinco","chelines","de",1.7101,2.1501,0.44,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",15,NA,NA,NA,1562.18923933611,3071.76556561636,1.7101,1.74411337868481,1.77611337868481,1.77611337868481,1.8101,0.0660133786848074,0.032,0,0.0339866213151927,NA,"o","e"
"1288","tS","ESP4",NA,"MC",NA,0.0405,"NoStr_o#tSe_2","cinco chelines de coleccionistas",12,"o#tSe_2","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP4_31_1","o","tʃ","e",1.7101,1.8101,0.1,"cinco","chelines","de",1.7101,2.1501,0.44,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",15,NA,NA,NA,1562.18923933611,3071.76556561636,1.7101,1.74411337868481,1.77611337868481,1.77611337868481,1.8101,0.0660133786848074,0.032,0,0.0339866213151927,NA,"o","e"
"1289","tS","ESP4",NA,NA,NA,0.0607,"NoStr_o#tSe_2","cinco chelines de coleccionistas",12,"o#tSe_2","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP4_31_1","o","tʃ","e",1.7101,1.8101,0.1,"cinco","chelines","de",1.7101,2.1501,0.44,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",15,NA,NA,NA,1562.18923933611,3071.76556561636,1.7101,1.74411337868481,1.77611337868481,1.77611337868481,1.8101,0.0660133786848074,0.032,0,0.0339866213151927,NA,"o","e"
"1290","tS","ESP4",NA,NA,"offset",0.081,"NoStr_o#tSe_2","cinco chelines de coleccionistas",12,"o#tSe_2","Phrase Medial","Word Initial","Unstressed","o","e","ESP","Vowel","Back","Mid",1,"Male","ESP4_31_1","o","tʃ","e",1.7101,1.8101,0.1,"cinco","chelines","de",1.7101,2.1501,0.44,"o","e","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","e","e","mid","front","FRONT","voiced","unrounded",15,NA,NA,NA,1562.18923933611,3071.76556561636,1.7101,1.74411337868481,1.77611337868481,1.77611337868481,1.8101,0.0660133786848074,0.032,0,0.0339866213151927,NA,"o","e"
"1291","tS","ESP4","onset",NA,NA,0,"Str_o#tSa_2","cuatro chapas de botella",15,"o#tSa_2","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_18_1","o","tʃ","a",1.6501,1.7601,0.11,"cuatro","chapas","de",1.6501,2.0401,0.39,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",16,NA,NA,NA,679.562868584928,2569.06327003054,1.6501,1.70124733091262,1.72510204081633,1.72510204081633,1.7601,0.0750020408163266,0.0238547099037065,0,0.0349979591836735,-0.0241020408163264,"o","a"
"1292","tS","ESP4",NA,NA,NA,0.0232,"Str_o#tSa_2","cuatro chapas de botella",15,"o#tSa_2","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_18_1","o","tʃ","a",1.6501,1.7601,0.11,"cuatro","chapas","de",1.6501,2.0401,0.39,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",16,NA,NA,NA,679.562868584928,2569.06327003054,1.6501,1.70124733091262,1.72510204081633,1.72510204081633,1.7601,0.0750020408163266,0.0238547099037065,0,0.0349979591836735,-0.0241020408163264,"o","a"
"1293","tS","ESP4",NA,"MC",NA,0.0465,"Str_o#tSa_2","cuatro chapas de botella",15,"o#tSa_2","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_18_1","o","tʃ","a",1.6501,1.7601,0.11,"cuatro","chapas","de",1.6501,2.0401,0.39,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",16,NA,NA,NA,679.562868584928,2569.06327003054,1.6501,1.70124733091262,1.72510204081633,1.72510204081633,1.7601,0.0750020408163266,0.0238547099037065,0,0.0349979591836735,-0.0241020408163264,"o","a"
"1294","tS","ESP4",NA,NA,NA,0.0697,"Str_o#tSa_2","cuatro chapas de botella",15,"o#tSa_2","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_18_1","o","tʃ","a",1.6501,1.7601,0.11,"cuatro","chapas","de",1.6501,2.0401,0.39,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",16,NA,NA,NA,679.562868584928,2569.06327003054,1.6501,1.70124733091262,1.72510204081633,1.72510204081633,1.7601,0.0750020408163266,0.0238547099037065,0,0.0349979591836735,-0.0241020408163264,"o","a"
"1295","tS","ESP4",NA,NA,"offset",0.093,"Str_o#tSa_2","cuatro chapas de botella",15,"o#tSa_2","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_18_1","o","tʃ","a",1.6501,1.7601,0.11,"cuatro","chapas","de",1.6501,2.0401,0.39,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",16,NA,NA,NA,679.562868584928,2569.06327003054,1.6501,1.70124733091262,1.72510204081633,1.72510204081633,1.7601,0.0750020408163266,0.0238547099037065,0,0.0349979591836735,-0.0241020408163264,"o","a"
"1296","tS","ESP4","onset",NA,NA,0,"Str_o#tSa_1","cuatro chapas de botella",15,"o#tSa_1","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_18_0","o","tʃ","a",1.0901,1.1901,0.0999999999999999,"cuatro","chapas","de",1.0901,1.5101,0.42,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",7,NA,NA,NA,470.052346523623,568.968172711527,1.0901,1.13114012628582,1.15611337868481,1.15611337868481,1.1901,0.0660133786848072,0.024973252398983,0,0.0339866213151927,-0.0251133786848072,"o","a"
"1297","tS","ESP4",NA,NA,NA,0.0194,"Str_o#tSa_1","cuatro chapas de botella",15,"o#tSa_1","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_18_0","o","tʃ","a",1.0901,1.1901,0.0999999999999999,"cuatro","chapas","de",1.0901,1.5101,0.42,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",7,NA,NA,NA,470.052346523623,568.968172711527,1.0901,1.13114012628582,1.15611337868481,1.15611337868481,1.1901,0.0660133786848072,0.024973252398983,0,0.0339866213151927,-0.0251133786848072,"o","a"
"1298","tS","ESP4",NA,"MC",NA,0.0388,"Str_o#tSa_1","cuatro chapas de botella",15,"o#tSa_1","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_18_0","o","tʃ","a",1.0901,1.1901,0.0999999999999999,"cuatro","chapas","de",1.0901,1.5101,0.42,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",7,NA,NA,NA,470.052346523623,568.968172711527,1.0901,1.13114012628582,1.15611337868481,1.15611337868481,1.1901,0.0660133786848072,0.024973252398983,0,0.0339866213151927,-0.0251133786848072,"o","a"
"1299","tS","ESP4",NA,NA,NA,0.0583,"Str_o#tSa_1","cuatro chapas de botella",15,"o#tSa_1","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_18_0","o","tʃ","a",1.0901,1.1901,0.0999999999999999,"cuatro","chapas","de",1.0901,1.5101,0.42,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",7,NA,NA,NA,470.052346523623,568.968172711527,1.0901,1.13114012628582,1.15611337868481,1.15611337868481,1.1901,0.0660133786848072,0.024973252398983,0,0.0339866213151927,-0.0251133786848072,"o","a"
"1300","tS","ESP4",NA,NA,"offset",0.0777,"Str_o#tSa_1","cuatro chapas de botella",15,"o#tSa_1","Phrase Medial","Word Initial","Stressed","o","a","ESP","Vowel","Back","Mid",1,"Male","ESP4_18_0","o","tʃ","a",1.0901,1.1901,0.0999999999999999,"cuatro","chapas","de",1.0901,1.5101,0.42,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",7,NA,NA,NA,470.052346523623,568.968172711527,1.0901,1.13114012628582,1.15611337868481,1.15611337868481,1.1901,0.0660133786848072,0.024973252398983,0,0.0339866213151927,-0.0251133786848072,"o","a"
"1301","tS","ESP4","onset",NA,NA,0,"NoStr_utSa_1","diez cucharadas de azúcar",21,"utSa_1","Phrase Medial","Word Medial","Unstressed","u","a","ESP","Vowel","Back","High",1,"Male","ESP4_43_0","o","tʃ","o",1.1701,1.2001,0.03,NA,"ocho","chaquetas",1.0801,1.2301,0.15,"o","o","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","o","o","mid","back","BACK","voiced","rounded",11,NA,NA,NA,287.871273560105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o","o"
"1302","tS","ESP4","onset",NA,NA,0,"NoStr_utSa_1","diez cucharadas de azúcar",21,"utSa_1","Phrase Medial","Word Medial","Unstressed","u","a","ESP","Vowel","Back","High",1,"Male","ESP4_43_0","o","tʃ","a",1.2301,1.2601,0.03,"ocho","chaquetas","de",1.2301,1.4301,0.2,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",13,NA,NA,NA,2551.77479491174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o","o"
"1303","tS","ESP4",NA,NA,NA,0.0203,"NoStr_utSa_1","diez cucharadas de azúcar",21,"utSa_1","Phrase Medial","Word Medial","Unstressed","u","a","ESP","Vowel","Back","High",1,"Male","ESP4_43_0","o","tʃ","o",1.1701,1.2001,0.03,NA,"ocho","chaquetas",1.0801,1.2301,0.15,"o","o","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","o","o","mid","back","BACK","voiced","rounded",11,NA,NA,NA,287.871273560105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o","o"
"1304","tS","ESP4",NA,NA,NA,0.0203,"NoStr_utSa_1","diez cucharadas de azúcar",21,"utSa_1","Phrase Medial","Word Medial","Unstressed","u","a","ESP","Vowel","Back","High",1,"Male","ESP4_43_0","o","tʃ","a",1.2301,1.2601,0.03,"ocho","chaquetas","de",1.2301,1.4301,0.2,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",13,NA,NA,NA,2551.77479491174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o","o"
"1305","tS","ESP4",NA,"MC",NA,0.0405,"NoStr_utSa_1","diez cucharadas de azúcar",21,"utSa_1","Phrase Medial","Word Medial","Unstressed","u","a","ESP","Vowel","Back","High",1,"Male","ESP4_43_0","o","tʃ","o",1.1701,1.2001,0.03,NA,"ocho","chaquetas",1.0801,1.2301,0.15,"o","o","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","o","o","mid","back","BACK","voiced","rounded",11,NA,NA,NA,287.871273560105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o","o"
"1306","tS","ESP4",NA,"MC",NA,0.0405,"NoStr_utSa_1","diez cucharadas de azúcar",21,"utSa_1","Phrase Medial","Word Medial","Unstressed","u","a","ESP","Vowel","Back","High",1,"Male","ESP4_43_0","o","tʃ","a",1.2301,1.2601,0.03,"ocho","chaquetas","de",1.2301,1.4301,0.2,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",13,NA,NA,NA,2551.77479491174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o","o"
"1307","tS","ESP4",NA,NA,NA,0.0607,"NoStr_utSa_1","diez cucharadas de azúcar",21,"utSa_1","Phrase Medial","Word Medial","Unstressed","u","a","ESP","Vowel","Back","High",1,"Male","ESP4_43_0","o","tʃ","o",1.1701,1.2001,0.03,NA,"ocho","chaquetas",1.0801,1.2301,0.15,"o","o","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","o","o","mid","back","BACK","voiced","rounded",11,NA,NA,NA,287.871273560105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o","o"
"1308","tS","ESP4",NA,NA,NA,0.0607,"NoStr_utSa_1","diez cucharadas de azúcar",21,"utSa_1","Phrase Medial","Word Medial","Unstressed","u","a","ESP","Vowel","Back","High",1,"Male","ESP4_43_0","o","tʃ","a",1.2301,1.2601,0.03,"ocho","chaquetas","de",1.2301,1.4301,0.2,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",13,NA,NA,NA,2551.77479491174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o","o"
"1309","tS","ESP4",NA,NA,"offset",0.081,"NoStr_utSa_1","diez cucharadas de azúcar",21,"utSa_1","Phrase Medial","Word Medial","Unstressed","u","a","ESP","Vowel","Back","High",1,"Male","ESP4_43_0","o","tʃ","o",1.1701,1.2001,0.03,NA,"ocho","chaquetas",1.0801,1.2301,0.15,"o","o","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","o","o","mid","back","BACK","voiced","rounded",11,NA,NA,NA,287.871273560105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o","o"
"1310","tS","ESP4",NA,NA,"offset",0.081,"NoStr_utSa_1","diez cucharadas de azúcar",21,"utSa_1","Phrase Medial","Word Medial","Unstressed","u","a","ESP","Vowel","Back","High",1,"Male","ESP4_43_0","o","tʃ","a",1.2301,1.2601,0.03,"ocho","chaquetas","de",1.2301,1.4301,0.2,"o","a","o","o","vowel","mid","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",13,NA,NA,NA,2551.77479491174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o","o"
"1311","tS","ESP4","onset",NA,NA,0,"Str_r#tSa_1","chanclas de piscina",3,"r#tSa_1","Phrase Medial","Word Initial","Stressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP4_23_0",NA,"tʃ","a",0.7001,0.7801,0.0800000000000001,NA,"chanclas","de",0.7001,1.1701,0.47,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,3437.97721420158,3354.86413661581,0.7001,0.732090702947846,0.748090702947846,0.748090702947846,0.7801,0.0479907029478459,0.016,0,0.0320092970521542,NA,NA,"a"
"1312","tS","ESP4",NA,NA,NA,0.0282,"Str_r#tSa_1","chanclas de piscina",3,"r#tSa_1","Phrase Medial","Word Initial","Stressed","r","a","ESP","Consonant","Consonant","Consonant",0,"Male","ESP4_23_0",NA,"tʃ","a",0.7001,0.7801,0.0800000000000001,NA,"chanclas","de",0.7001,1.1701,0.47,NA,"a","blank","blank","blank","blank","blank","blank","blank","blank","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","a","a","low","central","CENTRAL","voiced","unrounded",1,NA,NA,NA,3437.97721420158,3354.86413661581,0.7001,0.732090702947846,0.748090702947846,0.748090702947846,0.7801,0.0479907029478459,0.016,0,0.0320092970521542,NA,NA,"a"
